LoggerBefore,DeviceTime,Light,Setpoint,Intensity,LoggerAfter
1589813058.612040043,1589805859.113282919,0,0,0,1589813058.612040043
1589813059.627850533,1589805860.131269932,0,0,100,1589813059.627850533
1589813060.656207561,1589805861.140289068,4,0,100,1589813060.656207561
1589813061.647534847,1589805862.150288105,4,0,100,1589813061.647534847
1589813062.662770033,1589805863.160286903,4,0,100,1589813062.662770033
1589813063.711630106,1589805864.170300007,4,0,100,1589813063.711630106
1589813064.687446833,1589805865.189261913,4,0,0,1589813064.687446833
1589813065.697059155,1589805866.199269056,0,0,0,1589813065.697059155
1589813066.714715958,1589805867.209261894,0,0,0,1589813066.714715958
1589813067.719480276,1589805868.219268084,0,0,0,1589813067.720355272
1589813068.762384176,1589805869.229285002,0,0,0,1589813068.762384176
1589813069.754384995,1589805870.247251987,0,0,100,1589813069.754384995
1589813070.770023823,1589805871.257262945,4,0,100,1589813070.770023823
1589813071.769022942,1589805872.267272949,4,0,100,1589813071.769022942
1589813072.775647402,1589805873.277260065,4,0,100,1589813072.775647402
1589813073.787471533,1589805874.287278891,4,0,100,1589813073.787471533
1589813074.835248232,1589805875.305280924,4,0,0,1589813074.836132765
1589813075.817619801,1589805876.315298080,0,0,0,1589813075.817619801
1589813076.825883865,1589805877.325299025,0,0,0,1589813076.825883865
1589813077.836750031,1589805878.335309029,0,0,0,1589813077.836750031
1589813078.849879742,1589805879.345309019,0,0,0,1589813078.849879742
1589813079.859988451,1589805880.363285065,0,0,100,1589813079.859988451
1589813080.889153719,1589805881.373286009,4,0,100,1589813080.889153719
1589813081.878114700,1589805882.383302927,4,0,100,1589813081.878114700
1589813082.894704103,1589805883.393292904,4,0,100,1589813082.894704103
1589813083.902600288,1589805884.403275013,4,0,100,1589813083.902600288
1589813084.922528982,1589805885.421258926,4,0,0,1589813084.922528982
1589813085.931491375,1589805886.431271076,0,0,0,1589813085.931491375
1589813086.939388990,1589805887.441265106,0,0,0,1589813086.939388990
1589813088.641308784,1589805888.451277018,0,0,0,1589813088.641308784
1589813088.960820436,1589805889.460342884,0,0,0,1589813088.960820436
1589813089.990792751,1589805890.478306055,0,0,100,1589813089.990792751
1589813090.985376596,1589805891.488315105,4,0,100,1589813090.985376596
1589813092.021694660,1589805892.498320103,4,0,100,1589813092.021694660
1589813093.007631779,1589805893.508342981,4,0,100,1589813093.007631779
1589813094.018063068,1589805894.518337965,4,0,100,1589813094.018063068
1589813095.043650150,1589805895.536322117,4,0,0,1589813095.043650150
1589813096.045807123,1589805896.546334982,0,0,0,1589813096.045807123
1589813097.055232048,1589805897.556305885,0,0,0,1589813097.055232048
1589813098.063242435,1589805898.566314936,0,0,0,1589813098.063242435
1589813099.079013109,1589805899.576327085,0,0,0,1589813099.079013109
1589813100.094645262,1589805900.594312906,0,0,100,1589813100.094645262
1589813101.098389387,1589805901.604327917,4,0,100,1589813101.098389387
1589813102.115373373,1589805902.614311934,4,0,100,1589813102.115373373
1589813103.145640135,1589805903.624310970,4,0,100,1589813103.145640135
1589813104.925993443,1589805904.634330988,4,0,100,1589813104.925993443
1589813105.146153927,1589805905.644263029,4,0,100,1589813105.146153927
1589813106.164314985,1589805906.663295984,4,0,0,1589813106.164314985
1589813107.179468393,1589805907.673249960,0,0,0,1589813107.179468393
1589813108.190621614,1589805908.683244944,0,0,0,1589813108.190621614
1589813109.194751501,1589805909.693264008,0,0,0,1589813109.194751501
1589813110.209779263,1589805910.711231947,0,0,100,1589813110.209779263
1589813111.218644142,1589805911.721242905,4,0,100,1589813111.218644142
1589813112.230335712,1589805912.731257915,4,0,100,1589813112.230335712
1589813113.243020773,1589805913.741240025,4,0,100,1589813113.243020773
1589813114.249251604,1589805914.751247883,4,0,100,1589813114.249251604
1589813115.267726183,1589805915.769238949,4,0,0,1589813115.267726183
1589813116.283073425,1589805916.778320074,0,0,0,1589813116.283073425
1589813117.289195299,1589805917.788325071,0,0,0,1589813117.289195299
1589813118.293267012,1589805918.798315048,0,0,0,1589813118.293267012
1589813119.301602125,1589805919.808334112,0,0,0,1589813119.301602125
1589813120.325624228,1589805920.826325893,0,0,100,1589813120.325624228
1589813121.344219923,1589805921.836328030,4,0,100,1589813121.344219923
1589813122.342755079,1589805922.846313953,4,0,100,1589813122.342755079
1589813123.357101202,1589805923.856321096,4,0,100,1589813123.357101202
1589813124.370211840,1589805924.866333961,4,0,100,1589813124.370211840
1589813125.381252050,1589805925.884324074,4,0,0,1589813125.381252050
1589813126.389885426,1589805926.894315958,0,0,0,1589813126.389885426
1589813127.404923201,1589805927.904319048,0,0,0,1589813127.404923201
1589813128.410562754,1589805928.914326906,0,0,0,1589813128.410562754
1589813129.426048040,1589805929.924316883,0,0,0,1589813129.426048040
1589813130.442493439,1589805930.943222046,0,0,100,1589813130.442493439
1589813131.449575663,1589805931.952313900,4,0,100,1589813131.449575663
1589813132.456505775,1589805932.962316036,4,0,100,1589813132.456505775
1589813133.473212957,1589805933.972326040,4,0,100,1589813133.473212957
1589813134.477975130,1589805934.982332945,4,0,100,1589813134.477975130
1589813135.503019810,1589805936.000308990,4,0,0,1589813135.503019810
1589813136.517528534,1589805937.010324955,0,0,0,1589813136.517528534
1589813137.520783186,1589805938.020328999,0,0,0,1589813137.520783186
1589813138.525908232,1589805939.030302048,0,0,0,1589813138.526899099
1589813139.539190769,1589805940.040328979,0,0,0,1589813139.539190769
1589813140.555371284,1589805941.058310032,0,0,100,1589813140.556370974
1589813141.605414391,1589805942.068316936,4,0,100,1589813141.605414391
1589813142.576404333,1589805943.078315020,4,0,100,1589813142.576404333
1589813143.587072611,1589805944.088316917,4,0,100,1589813143.587072611
1589813144.595461369,1589805945.098336935,4,0,100,1589813144.595461369
1589813145.610117435,1589805946.116302013,4,0,0,1589813145.610117435
1589813146.624407768,1589805947.126302958,0,0,0,1589813146.624407768
1589813147.637855053,1589805948.136306047,0,0,0,1589813147.637855053
1589813148.645859480,1589805949.146313906,0,0,0,1589813148.645859480
1589813149.677862167,1589805950.156342030,0,0,0,1589813149.677862167
1589813150.674711466,1589805951.174321890,0,0,100,1589813150.674711466
1589813151.685202599,1589805952.184325933,4,0,100,1589813151.685202599
1589813152.690401554,1589805953.194333076,4,0,100,1589813152.690401554
1589813153.700175524,1589805954.204320908,4,0,100,1589813153.700175524
1589813154.716785669,1589805955.214313030,4,0,100,1589813154.716785669
1589813155.729963541,1589805956.233221054,4,0,0,1589813155.729963541
1589813156.785321712,1589805957.242311954,0,0,0,1589813156.785321712
1589813157.749937773,1589805958.252332926,0,0,0,1589813157.749937773
1589813158.778645039,1589805959.262320042,0,0,0,1589813158.778645039
1589813159.769899368,1589805960.272334099,0,0,0,1589813159.769899368
1589813160.795878649,1589805961.290322065,0,0,100,1589813160.795878649
1589813161.796109676,1589805962.300321102,4,0,100,1589813161.796109676
1589813165.181344986,1589805963.310317039,4,0,100,1589813165.181344986
1589813165.261635065,1589805964.320267916,4,0,100,1589813165.261635065
1589813165.261635065,1589805965.328288078,4,0,100,1589813165.261635065
1589813165.848236799,1589805966.337279081,4,0,100,1589813165.848236799
1589813169.816905260,1589805967.355237007,4,0,0,1589813169.816905260
1589813169.897587299,1589805968.365206003,0,0,0,1589813169.897587299
1589813169.897587299,1589805969.373205900,0,0,0,1589813169.897587299
1589813169.897587299,1589805970.382344007,0,0,0,1589813169.897587299
1589813170.903847456,1589805971.399224043,0,0,100,1589813170.903847456
1589813171.911493301,1589805972.409228086,4,0,100,1589813171.912372112
1589813172.916438341,1589805973.419245005,4,0,100,1589813172.916438341
1589813173.927705288,1589805974.429253101,4,0,100,1589813173.927705288
1589813174.935697317,1589805975.439241886,4,0,100,1589813174.935697317
1589813175.960203171,1589805976.449253082,4,0,100,1589813175.960203171
1589813176.960711002,1589805977.467251062,4,0,0,1589813176.960711002
1589813177.973890781,1589805978.477252007,0,0,0,1589813177.973890781
1589813178.983927250,1589805979.487268925,0,0,0,1589813178.983927250
1589813180.002690554,1589805980.497231007,0,0,0,1589813180.002690554
1589813181.004253149,1589805981.507265091,0,0,0,1589813181.004253149
1589813182.030317307,1589805982.525248051,0,0,100,1589813182.030317307
1589813185.123949289,1589805983.534312010,4,0,100,1589813185.123949289
1589813185.204097033,1589805984.544265032,4,0,100,1589813185.204097033
1589813185.204097033,1589805985.552277088,4,0,100,1589813185.204097033
1589813186.060478926,1589805986.560340881,4,0,100,1589813186.060478926
1589813187.103903770,1589805987.578249931,4,0,0,1589813187.103903770
1589813188.088509083,1589805988.588272095,0,0,0,1589813188.088509083
1589813189.096806288,1589805989.598285913,0,0,0,1589813189.096806288
1589813190.107538939,1589805990.608294964,0,0,0,1589813190.107538939
1589813191.135848284,1589805991.618300915,0,0,0,1589813191.135848284
1589813192.130745411,1589805992.636285067,0,0,100,1589813192.130745411
1589813193.141003609,1589805993.646298885,4,0,100,1589813193.141003609
1589813194.153596401,1589805994.656290054,4,0,100,1589813194.153596401
1589813195.161772013,1589805995.666290998,4,0,100,1589813195.161772013
1589813196.175519943,1589805996.676282883,4,0,100,1589813196.175519943
1589813197.186864138,1589805997.694267988,4,0,0,1589813197.186864138
1589813198.203726768,1589805998.704291105,0,0,0,1589813198.203726768
1589813199.207836390,1589805999.714282990,0,0,0,1589813199.207836390
1589813200.227537632,1589806000.724293947,0,0,0,1589813200.227537632
1589813201.230442047,1589806001.734314919,0,0,0,1589813201.230442047
1589813202.251861095,1589806002.752275944,0,0,100,1589813202.251861095
1589813203.267886162,1589806003.762280941,4,0,100,1589813203.267886162
1589813204.270929575,1589806004.772269011,4,0,100,1589813204.270929575
1589813205.279935598,1589806005.782288074,4,0,100,1589813205.279935598
1589813206.287405968,1589806006.792300940,4,0,100,1589813206.287405968
1589813207.305380821,1589806007.810270071,4,0,0,1589813207.305380821
1589813208.323226213,1589806008.820278883,0,0,0,1589813208.323226213
1589813209.331627846,1589806009.830295086,0,0,0,1589813209.331627846
1589813210.347796679,1589806010.840287924,0,0,0,1589813210.347796679
1589813211.350966930,1589806011.850181103,0,0,0,1589813211.350966930
1589813212.371695757,1589806012.868252039,0,0,100,1589813212.371695757
1589813213.379607916,1589806013.878264904,4,0,100,1589813213.379607916
1589813214.385436535,1589806014.888288975,4,0,100,1589813214.385436535
1589813215.406673193,1589806015.898277044,4,0,100,1589813215.406673193
1589813216.404856205,1589806016.908291101,4,0,100,1589813216.404856205
1589813217.426617622,1589806017.926287889,4,0,0,1589813217.426617622
1589813218.436310768,1589806018.936291933,0,0,0,1589813218.436310768
1589813219.447213411,1589806019.946295023,0,0,0,1589813219.447213411
1589813220.455248833,1589806020.956285000,0,0,0,1589813220.455248833
1589813221.471562862,1589806021.966280937,0,0,0,1589813221.471562862
1589813222.478175402,1589806022.984285116,0,0,100,1589813222.478175402
1589813223.490644217,1589806023.994282007,4,0,100,1589813223.490644217
1589813224.506987572,1589806025.004286051,4,0,100,1589813224.506987572
1589813225.508283377,1589806026.014297962,4,0,100,1589813225.508283377
1589813226.526661634,1589806027.024297953,4,0,100,1589813226.526661634
1589813227.551177025,1589806028.042268991,4,0,0,1589813227.551177025
1589813228.550040007,1589806029.051290035,0,0,0,1589813228.550040007
1589813229.602513075,1589806030.061228991,0,0,0,1589813229.602513075
1589813230.569779396,1589806031.071258068,0,0,0,1589813230.569779396
1589813231.585357904,1589806032.081254959,0,0,0,1589813231.585357904
1589813236.109917879,1589806033.099241972,0,0,100,1589813236.109917879
1589813236.192651749,1589806034.108290911,4,0,100,1589813236.192651749
1589813236.192651749,1589806035.116230965,4,0,100,1589813236.192651749
1589813236.193532228,1589806036.124258995,4,0,100,1589813236.193532228
1589813236.636346102,1589806037.132342100,4,0,100,1589813236.636346102
1589813237.646505117,1589806038.150302887,4,0,0,1589813237.646505117
1589813238.663531780,1589806039.160332918,0,0,0,1589813238.663531780
1589813239.676691294,1589806040.170320988,0,0,0,1589813239.676691294
1589813240.679001093,1589806041.180308104,0,0,0,1589813240.679001093
1589813241.691207886,1589806042.190335989,0,0,0,1589813241.691207886
1589813242.706309080,1589806043.208304882,0,0,100,1589813242.706309080
1589813243.713379383,1589806044.218312025,4,0,100,1589813243.713379383
1589813244.727755785,1589806045.228317022,4,0,100,1589813244.727755785
1589813245.737789154,1589806046.238303900,4,0,100,1589813245.737789154
1589813246.741874933,1589806047.248343945,4,0,100,1589813246.741874933
1589813247.766292572,1589806048.266319036,4,0,0,1589813247.766292572
1589813248.773971796,1589806049.276310921,0,0,0,1589813248.773971796
1589813249.781894922,1589806050.286328077,0,0,0,1589813249.781894922
1589813250.790375471,1589806051.296312094,0,0,0,1589813250.790375471
1589813252.660548210,1589806052.306314945,0,0,0,1589813252.661430120
1589813252.813381910,1589806053.316268921,0,0,0,1589813252.813381910
1589813253.837623358,1589806054.335289001,0,0,100,1589813253.837623358
1589813254.842136621,1589806055.345324039,4,0,100,1589813254.842136621
1589813255.847081661,1589806056.355314016,4,0,100,1589813255.847081661
1589813256.859032869,1589806057.365333080,4,0,100,1589813256.859032869
1589813257.883017302,1589806058.383295059,4,0,0,1589813257.883017302
1589813258.893363237,1589806059.393285036,0,0,0,1589813258.894242764
1589813259.899411440,1589806060.403283119,0,0,0,1589813259.899411440
1589813260.910518646,1589806061.413276911,0,0,0,1589813260.910518646
1589813261.925975323,1589806062.423279047,0,0,0,1589813261.925975323
1589813262.940427065,1589806063.442270041,0,0,100,1589813262.940427065
1589813263.950137377,1589806064.452291012,4,0,100,1589813263.950137377
1589813264.957689047,1589806065.462282896,4,0,100,1589813264.957689047
1589813265.965192795,1589806066.472287893,4,0,100,1589813265.965192795
1589813268.029601097,1589806067.482273102,4,0,100,1589813268.029601097
1589813268.108860970,1589806068.492238045,4,0,100,1589813268.108860970
1589813269.001723766,1589806069.501226902,4,0,100,1589813269.001723766
1589813270.015145302,1589806070.519256115,4,0,0,1589813270.015145302
1589813271.025069714,1589806071.529284000,0,0,0,1589813271.025069714
1589813272.038701773,1589806072.539298058,0,0,0,1589813272.038701773
1589813273.057336807,1589806073.557271004,0,0,100,1589813273.057336807
1589813274.066320896,1589806074.566282034,4,0,100,1589813274.066320896
1589813275.073920012,1589806075.576287985,4,0,100,1589813275.073920012
1589813276.077398300,1589806076.586249113,4,0,100,1589813276.077398300
1589813277.089310646,1589806077.596265078,4,0,100,1589813277.089310646
1589813278.117559433,1589806078.614222050,4,0,0,1589813278.117559433
1589813279.134183168,1589806079.624263048,0,0,0,1589813279.134183168
1589813280.128687382,1589806080.634248018,0,0,0,1589813280.128687382
1589813281.141526222,1589806081.644253016,0,0,0,1589813281.141526222
1589813282.148139715,1589806082.654267073,0,0,0,1589813282.148139715
1589813283.164840698,1589806083.672243118,0,0,100,1589813283.164840698
1589813284.181290388,1589806084.682249069,4,0,100,1589813284.181290388
1589813285.214198112,1589806085.692253113,4,0,100,1589813285.214198112
1589813286.210181952,1589806086.702265024,4,0,100,1589813286.210181952
1589813287.210600138,1589806087.712260008,4,0,100,1589813287.210600138
1589813288.225125074,1589806088.730216980,4,0,0,1589813288.225125074
1589813289.236088037,1589806089.739314079,0,0,0,1589813289.236088037
1589813290.247288227,1589806090.749334097,0,0,0,1589813290.248163223
1589813291.263092518,1589806091.759320974,0,0,0,1589813291.263092518
1589813292.267270803,1589806092.769324064,0,0,0,1589813292.267270803
1589813293.301980019,1589806093.788291931,0,0,100,1589813293.301980019
1589813294.296411276,1589806094.798276901,4,0,100,1589813294.296411276
1589813295.311173201,1589806095.808290958,4,0,100,1589813295.311173201
1589813296.320114136,1589806096.818288088,4,0,100,1589813296.320114136
1589813297.324203730,1589806097.828277111,4,0,100,1589813297.324203730
1589813298.336899996,1589806098.838291883,4,0,100,1589813298.336899996
1589813299.353607178,1589806099.856270075,4,0,0,1589813299.353607178
1589813300.362652302,1589806100.866276026,0,0,0,1589813300.362652302
1589813301.375225544,1589806101.876281023,0,0,0,1589813301.375225544
1589813302.384973049,1589806102.886290073,0,0,0,1589813302.384973049
1589813303.389516830,1589806103.896276951,0,0,0,1589813303.389516830
1589813304.411819458,1589806104.915268898,0,0,100,1589813304.411819458
1589813305.419663191,1589806105.924280882,4,0,100,1589813305.419663191
1589813306.434071064,1589806106.934293985,4,0,100,1589813306.434071064
1589813307.444126368,1589806107.944288015,4,0,100,1589813307.444126368
1589813308.517346382,1589806108.954293013,4,0,100,1589813308.517346382
1589813309.479223251,1589806109.972274065,4,0,0,1589813309.479223251
1589813310.476702213,1589806110.982270956,0,0,0,1589813310.476702213
1589813311.488357782,1589806111.992295027,0,0,0,1589813311.488357782
1589813312.497249842,1589806113.002270937,0,0,0,1589813312.497249842
1589813313.503987312,1589806114.012288094,0,0,0,1589813313.503987312
1589813314.524996042,1589806115.031286955,0,0,100,1589813314.524996042
1589813315.534691572,1589806116.041280985,4,0,100,1589813315.534691572
1589813316.543850183,1589806117.051284075,4,0,100,1589813316.543850183
1589813317.554828405,1589806118.061283112,4,0,100,1589813317.554828405
1589813318.574324131,1589806119.071293116,4,0,100,1589813318.574324131
1589813319.589661121,1589806120.089281082,4,0,0,1589813319.589661121
1589813320.593686819,1589806121.099282026,0,0,0,1589813320.593686819
1589813321.607527733,1589806122.109288931,0,0,0,1589813321.607527733
1589813322.614810944,1589806123.119309902,0,0,0,1589813322.614810944
1589813323.623228312,1589806124.129295111,0,0,0,1589813323.623228312
1589813324.640415430,1589806125.147286892,0,0,100,1589813324.640415430
1589813325.653029203,1589806126.157294035,4,0,100,1589813325.653029203
1589813326.663828850,1589806127.167280912,4,0,100,1589813326.663828850
1589813327.679033756,1589806128.177299023,4,0,100,1589813327.679033756
1589813328.679123163,1589806129.187287092,4,0,100,1589813328.679123163
1589813329.720200777,1589806130.206250906,4,0,0,1589813329.720200777
1589813330.710474491,1589806131.216283083,0,0,0,1589813330.710474491
1589813331.720182180,1589806132.226274014,0,0,0,1589813331.720182180
1589813334.103337526,1589806133.236284018,0,0,0,1589813334.103337526
1589813334.183272123,1589806134.246246099,0,0,0,1589813334.183272123
1589813334.746817112,1589806135.255278111,0,0,0,1589813334.746817112
1589813335.765281677,1589806136.273250103,0,0,100,1589813335.765281677
1589813336.788618565,1589806137.282308102,4,0,100,1589813336.788618565
1589813337.790003061,1589806138.292310953,4,0,100,1589813337.790879011
1589813338.795578003,1589806139.302341938,4,0,100,1589813338.795578003
1589813339.811901808,1589806140.320301056,4,0,0,1589813339.811901808
1589813340.834804535,1589806141.330317974,0,0,0,1589813340.834804535
1589813341.837000608,1589806142.340322018,0,0,0,1589813341.837000608
1589813342.840994358,1589806143.350317955,0,0,0,1589813342.840994358
1589813343.859686375,1589806144.360340118,0,0,0,1589813343.859686375
1589813344.870666027,1589806145.378297091,0,0,100,1589813344.870666027
1589813345.888524532,1589806146.388308048,4,0,100,1589813345.888524532
1589813346.892325640,1589806147.399250984,4,0,100,1589813346.892325640
1589813348.727057219,1589806148.409250021,4,0,100,1589813348.727057219
1589813348.911381960,1589806149.418345928,4,0,100,1589813348.911381960
1589813349.935970783,1589806150.436302900,4,0,0,1589813349.935970783
1589813350.939420223,1589806151.446324110,0,0,0,1589813350.939420223
1589813351.954641104,1589806152.456326008,0,0,0,1589813351.954641104
1589813352.956161261,1589806153.466314077,0,0,0,1589813352.956161261
1589813353.972546339,1589806154.476325989,0,0,0,1589813353.972546339
1589813354.988035440,1589806155.494318962,0,0,100,1589813354.988035440
1589813355.995718241,1589806156.504323006,4,0,100,1589813355.995718241
1589813357.022987366,1589806157.514327049,4,0,100,1589813357.022987366
1589813358.020378351,1589806158.524281979,4,0,100,1589813358.020378351
1589813359.028297424,1589806159.534301043,4,0,100,1589813359.028297424
1589813360.046886206,1589806160.552282095,4,0,0,1589813360.046886206
1589813361.057796001,1589806161.562294006,0,0,0,1589813361.057796001
1589813362.067624807,1589806162.572279930,0,0,0,1589813362.067624807
1589813363.087764263,1589806163.582299948,0,0,0,1589813363.087764263
1589813364.086241007,1589806164.592303991,0,0,0,1589813364.086241007
1589813365.107275248,1589806165.610277891,0,0,100,1589813365.107275248
1589813366.113296032,1589806166.620284081,4,0,100,1589813366.113296032
1589813367.123556137,1589806167.630287886,4,0,100,1589813367.123556137
1589813368.126817703,1589806168.640290976,4,0,100,1589813368.126817703
1589813369.142852545,1589806169.650295019,4,0,100,1589813369.142852545
1589813370.170226336,1589806170.668258905,4,0,0,1589813370.170226336
1589813371.186602592,1589806171.678287983,0,0,0,1589813371.186602592
1589813372.179530382,1589806172.688291073,0,0,0,1589813372.179530382
1589813373.195995092,1589806173.698286057,0,0,0,1589813373.195995092
1589813374.202379465,1589806174.708300114,0,0,0,1589813374.202379465
1589813375.226406336,1589806175.726277113,0,0,100,1589813375.226406336
1589813376.230189323,1589806176.736303091,4,0,100,1589813376.230189323
1589813377.238756418,1589806177.746285915,4,0,100,1589813377.238756418
1589813378.251733065,1589806178.756287098,4,0,100,1589813378.251733065
1589813380.181789875,1589806179.766300917,4,0,100,1589813380.181789875
1589813380.261635065,1589806180.775327921,4,0,100,1589813380.261635065
1589813381.318660975,1589806181.794275045,4,0,0,1589813381.318660975
1589813382.334727764,1589806182.803260088,0,0,0,1589813382.334727764
1589813383.309442043,1589806183.813245058,0,0,0,1589813383.309442043
1589813384.322728634,1589806184.823265076,0,0,0,1589813384.322728634
1589813385.337154865,1589806185.841244936,0,0,100,1589813385.337154865
1589813386.341445923,1589806186.851243019,4,0,100,1589813386.342325926
1589813387.358554602,1589806187.861248016,4,0,100,1589813387.358554602
1589813388.365661860,1589806188.871251106,4,0,100,1589813388.365661860
1589813389.382608414,1589806189.881262064,4,0,100,1589813389.382608414
1589813390.421003103,1589806190.899271965,4,0,0,1589813390.421003103
1589813391.402812004,1589806191.909281015,0,0,0,1589813391.402812004
1589813392.413817406,1589806192.919292927,0,0,0,1589813392.413817406
1589813393.425919533,1589806193.929279089,0,0,0,1589813393.425919533
1589813394.438336849,1589806194.939295053,0,0,0,1589813394.438336849
1589813395.461413145,1589806195.958277941,0,0,100,1589813395.461413145
1589813396.462274551,1589806196.968276024,4,0,100,1589813396.462274551
1589813397.481548071,1589806197.978292942,4,0,100,1589813397.481548071
1589813398.481646538,1589806198.988281965,4,0,100,1589813398.481646538
1589813399.498199463,1589806199.998303890,4,0,100,1589813399.498199463
1589813400.519674778,1589806201.016299963,4,0,0,1589813400.519674778
1589813401.520261288,1589806202.026288986,0,0,0,1589813401.520261288
1589813402.541847467,1589806203.036288023,0,0,0,1589813402.541847467
1589813403.534452200,1589806204.046303034,0,0,0,1589813403.534452200
1589813404.559331656,1589806205.056293011,0,0,0,1589813404.559331656
1589813405.571290731,1589806206.074285030,0,0,100,1589813405.571290731
1589813406.578756332,1589806207.083281994,4,0,100,1589813406.578756332
1589813407.583152294,1589806208.093278885,4,0,100,1589813407.583152294
1589813408.601171970,1589806209.103306055,4,0,100,1589813408.601171970
1589813409.637055397,1589806210.113285065,4,0,100,1589813409.637055397
1589813410.615197182,1589806211.123282909,4,0,100,1589813410.615197182
1589813411.634001255,1589806212.141268015,4,0,0,1589813411.634001255
1589813412.640897751,1589806213.151268005,0,0,0,1589813412.640897751
1589813413.653530598,1589806214.161278009,0,0,0,1589813413.653530598
1589813414.668638229,1589806215.171281099,0,0,0,1589813414.669517994
1589813415.680740595,1589806216.181288004,0,0,0,1589813415.680740595
1589813416.701568365,1589806217.199280977,0,0,100,1589813416.701568365
1589813417.722153425,1589806218.209276915,4,0,100,1589813417.722153425
1589813419.794003248,1589806219.219286919,4,0,100,1589813419.794003248
1589813419.873354435,1589806220.228245974,4,0,100,1589813419.873354435
1589813420.750425339,1589806221.237333059,4,0,100,1589813420.750425339
1589813421.752567291,1589806222.255320072,4,0,0,1589813421.752567291
1589813422.764934301,1589806223.265321016,0,0,0,1589813422.764934301
1589813423.787133694,1589806224.275317907,0,0,0,1589813423.787133694
1589813424.780322313,1589806225.285334110,0,0,0,1589813424.780322313
1589813425.789273739,1589806226.295330048,0,0,0,1589813425.789273739
1589813426.804513693,1589806227.313316107,0,0,100,1589813426.804513693
1589813427.823581696,1589806228.323328018,4,0,100,1589813427.823581696
1589813428.824254274,1589806229.333317041,4,0,100,1589813428.824254274
1589813429.842433214,1589806230.343332052,4,0,100,1589813429.842433214
1589813430.845933914,1589806231.353327990,4,0,100,1589813430.845933914
1589813431.873180628,1589806232.371308088,4,0,0,1589813431.873180628
1589813432.876368999,1589806233.381326914,0,0,0,1589813432.876368999
1589813433.884117842,1589806234.391324997,0,0,0,1589813433.884117842
1589813434.892602205,1589806235.401319027,0,0,0,1589813434.892602205
1589813435.917323112,1589806236.411343098,0,0,0,1589813435.917323112
1589813436.928049326,1589806237.430224895,0,0,100,1589813436.928049326
1589813437.935198069,1589806238.440233946,4,0,100,1589813437.935198069
1589813438.939665318,1589806239.450241089,4,0,100,1589813438.939665318
1589813439.959580421,1589806240.460247993,4,0,100,1589813439.959580421
1589813440.971564293,1589806241.470257998,4,0,100,1589813440.971564293
1589813441.991896868,1589806242.488231897,4,0,0,1589813441.991896868
1589813442.992460728,1589806243.497318983,0,0,0,1589813442.992460728
1589813444.015312910,1589806244.507324934,0,0,0,1589813444.015312910
1589813445.004644632,1589806245.517316103,0,0,0,1589813445.004644632
1589813446.017617226,1589806246.527323008,0,0,0,1589813446.017617226
1589813447.038690090,1589806247.545274973,0,0,100,1589813447.038690090
1589813448.048081636,1589806248.555284023,4,0,100,1589813448.048962116
1589813449.053985119,1589806249.565294027,4,0,100,1589813449.053985119
1589813450.112338781,1589806250.575284004,4,0,100,1589813450.112338781
1589813451.081238747,1589806251.585294008,4,0,100,1589813451.081238747
1589813452.119696379,1589806252.603277922,4,0,0,1589813452.119696379
1589813453.111389160,1589806253.612278938,0,0,0,1589813453.111389160
1589813454.126676083,1589806254.622277975,0,0,0,1589813454.126676083
1589813455.125021219,1589806255.632281065,0,0,0,1589813455.125021219
1589813456.147579432,1589806256.642299891,0,0,0,1589813456.147579432
1589813457.162768126,1589806257.661298037,0,0,100,1589813457.162768126
1589813458.163921356,1589806258.671292067,4,0,100,1589813458.163921356
1589813459.176712513,1589806259.681284904,4,0,100,1589813459.176712513
1589813460.181563854,1589806260.691292048,4,0,100,1589813460.181563854
1589813461.200649738,1589806261.701296091,4,0,100,1589813461.200649738
1589813462.207703114,1589806262.719258070,4,0,0,1589813462.207703114
1589813463.222130775,1589806263.729284048,0,0,0,1589813463.222130775
1589813464.230286360,1589806264.739289999,0,0,0,1589813464.230286360
1589813465.243506193,1589806265.749303102,0,0,0,1589813465.243506193
1589813466.258688450,1589806266.759315968,0,0,0,1589813466.258688450
1589813467.275842667,1589806267.777276039,0,0,100,1589813467.275842667
1589813468.276246548,1589806268.787307978,4,0,100,1589813468.276246548
1589813469.292615175,1589806269.797283888,4,0,100,1589813469.292615175
1589813470.295388222,1589806270.807271957,4,0,100,1589813470.295388222
1589813471.307673693,1589806271.817296982,4,0,100,1589813471.307673693
1589813472.325531960,1589806272.835273981,4,0,0,1589813472.325531960
1589813473.342584610,1589806273.845290899,0,0,0,1589813473.342584610
1589813474.342859030,1589806274.855285883,0,0,0,1589813474.342859030
1589813475.358286619,1589806275.865281105,0,0,0,1589813475.358286619
1589813476.373338938,1589806276.875308990,0,0,0,1589813476.373338938
1589813477.387344837,1589806277.893280029,0,0,100,1589813477.387344837
1589813478.401480198,1589806278.903290033,4,0,100,1589813478.401480198
1589813479.407236338,1589806279.913274050,4,0,100,1589813479.407236338
1589813480.414877892,1589806280.923286915,4,0,100,1589813480.414877892
1589813481.434464216,1589806281.933309078,4,0,100,1589813481.434464216
1589813482.443060875,1589806282.951272964,4,0,0,1589813482.443060875
1589813483.450849295,1589806283.960284948,0,0,0,1589813483.450849295
1589813484.461224794,1589806284.970288038,0,0,0,1589813484.461224794
1589813485.475060940,1589806285.980273962,0,0,0,1589813485.475060940
